time,width,height,weight,hp,strength,powers,protection
14:20,85,183,10493,242,2773,10314.65131199167,7571.0095663168795
14:21,91,173,15701,834,9220,15996.58914347105,15364.743858000038
14:22,41,152,2698,842,9089,8972.21532987685,8399.067597649866
14:23,39,145,3997,811,8514,6410.164688387013,4797.328391015839
14:24,21,246,5020,750,7738,8692.062181943927,1065.8022916347222
14:25,63,139,744,894,9868,3463.91701280811,3213.7899722399716
14:26,85,199,4464,376,4118,3967.631476760058,104.41048283277242
14:27,82,225,16399,192,2538,10994.44213130313,5243.166854858745
14:28,49,195,5531,984,10225,10198.880784593472,5213.8784169219325
14:29,62,183,8255,632,6779,11481.63915554863,9282.752870274251
14:30,76,126,1267,338,3964,4852.334254753985,3591.765787749106
14:31,31,100,2889,61,822,1745.7687054015837,570.4254879496285
14:32,99,115,5839,285,3689,5125.56137726022,2833.8221551087436
14:33,79,179,5084,144,2163,2201.7257581946933,2142.105710377199
14:34,23,182,2828,400,4036,4111.0401776439685,1333.174121668981
14:35,86,123,2846,364,4240,2507.8251713771133,693.5939296717833
14:36,48,174,7643,19,817,1293.4660725412484,169.48819539585145
14:37,35,151,3933,919,9821,8500.222406724768,7152.340353571326
14:38,37,232,669,963,9655,7559.4516876018015,1183.3020726772936
14:39,61,151,5780,654,7461,10758.688843290478,1864.9031122991512
14:40,81,108,5716,326,3987,3150.6114478199456,2589.8898291400856
14:41,52,105,4900,777,7794,6616.52131442182,3090.241920917422
14:42,90,143,9584,149,2186,9456.056419047254,3160.7385517256057
14:43,27,153,1836,760,7859,3630.8787966526706,1716.1755728994806
14:44,56,173,4137,535,5674,1346.986887435888,954.258195335817
14:45,22,86,749,11,686,1011.7012069608672,184.001109595545
14:46,100,204,5023,306,3844,5118.865543191534,95.72450619887789
14:47,91,219,19813,774,8412,4654.276695211916,2224.945392872932
14:48,77,156,8522,519,6175,9107.73971200467,664.1163128342642
14:49,57,226,12018,686,7537,2005.0136862701581,812.5871877449782
14:50,49,120,721,46,499,355.21957375985187,79.0531837874664
14:51,88,115,5234,727,7402,6791.485934619619,3839.3805441794157
14:52,93,138,12163,547,6070,12343.857709166849,2023.2805516780768
14:53,63,114,4040,932,9344,4994.882711039214,3525.3048502534234
14:54,51,159,2249,734,7650,7341.601731723226,6550.939122652734
14:55,72,117,7154,776,7992,13431.323326069956,7972.279486684158
14:56,81,197,14546,659,6644,9586.44782942607,14.987461800124558
14:57,65,139,7014,992,10037,13895.475278533282,10925.285086393202
14:58,20,168,695,313,3547,2266.48134495089,2243.9308937033115
14:59,93,118,8642,892,9198,10205.348546350393,279.09719239764246
15:00,78,100,6851,343,3879,4272.187759852071,4271.472414756795
15:01,47,210,5997,43,745,6075.553292973348,2538.7320819397682
15:02,27,192,1163,533,5835,5764.997522110482,2735.0148648115196
15:03,43,220,6754,773,8402,9275.726908877095,4062.805546839953
15:04,96,222,10288,569,5847,5019.607279561919,1190.8904616150462
15:05,35,238,6813,807,8147,8164.217814775419,2384.4644495348266
15:06,99,192,13692,10,943,11843.731971299712,6673.589978698539
15:07,67,210,3159,839,8668,10354.764846111855,5355.227301567498
15:08,78,228,16992,498,5865,16847.863685847296,1589.8374675195794
15:09,37,167,4726,220,3115,1728.3728005764613,553.2160362396056
15:10,79,199,2309,9,206,1733.4571870401112,1565.113894503369
15:11,69,86,3712,581,6420,4273.522523711881,1999.2881291561555
15:12,72,193,10733,488,4904,13724.673947449839,1271.97474663053
15:13,95,231,1838,862,9141,8073.506232899807,5529.723671260816
15:14,66,184,11817,466,4715,4594.551251933335,2503.0605664338536
15:15,95,154,11042,328,4029,7628.212098500691,1292.495671770294
15:16,26,172,3756,675,7534,7283.426559046985,785.0036735790364
15:17,31,151,2520,307,3362,2278.654610942107,1098.2315044691297
15:18,53,243,9949,726,7482,8213.234045616317,5406.053714606839
15:19,41,192,2902,168,2194,2813.1751905067995,570.5490632062333
15:20,30,228,4155,126,1641,4165.800414019438,1401.4311766912053
15:21,98,138,368,168,2436,1793.3071085648057,908.3596781291067
15:22,58,202,2049,385,4065,4255.406857841906,1615.1240108171487
15:23,22,146,454,404,4577,4228.952486395897,2041.7299886239327
15:24,47,155,6577,26,351,6722.017881662703,5157.832986905057
15:25,63,243,6877,578,5837,4569.023366449206,3444.9857485849466
15:26,32,159,3942,84,1061,3791.2555341873385,2448.5183755002217
15:27,68,175,6026,154,2345,4738.529704717554,356.577457921103
15:28,37,195,770,868,9161,5215.690843174034,866.2315514863009
15:29,39,183,5647,226,2815,6227.037456654705,2104.405254462553
15:30,95,109,8107,380,4673,6029.231918042444,2124.4354555260247
15:31,90,139,3829,196,2537,4270.224225415897,3930.179230581841
15:32,33,211,1196,504,5743,892.8402850629373,855.9142692014586
15:33,67,119,7379,202,2455,5979.912552759059,729.6129505748245
15:34,23,208,3740,968,9909,4263.321416794006,388.07871302142803
15:35,81,176,12215,896,9425,14085.35880600295,1086.89083589258
15:36,38,183,4738,888,9595,11799.838920311155,2508.5710447049023
15:37,24,145,2022,815,8476,2339.690246902729,1501.9413589615333
15:38,99,85,8189,57,918,5076.391707193856,1479.7793823480017
15:39,60,183,1420,30,799,579.7180776266703,570.2181770451298
15:40,91,217,10830,540,6032,9450.950362829288,724.1868203019604
15:41,98,123,4866,15,916,3843.1721199677754,2591.6969116951673
15:42,37,104,3289,459,4932,3263.190269393197,2457.2932761844513
15:43,28,131,2688,372,4236,5421.069544410599,4978.916111425328
15:44,33,81,1253,365,4010,1561.2843865070784,625.8029847457777
15:45,81,83,6497,260,3560,7059.518056349392,391.4744808070728
15:46,68,181,9926,259,3045,1071.2213754518632,310.4619984551333
15:47,39,248,1153,217,2302,2648.3362044976493,431.41328239922814
15:48,46,200,8961,614,6859,11297.811167855754,2544.6162919057706
15:49,62,98,1699,831,9169,4262.483009763145,4252.621910351334
15:50,26,107,2499,996,10690,4332.5606652266615,2686.704062649569
15:51,34,111,3640,661,7097,5070.672099716469,544.3701860860045
15:52,90,246,8496,24,465,2807.3146640527657,673.2968363191927
15:53,30,178,1964,955,10418,2783.6006500830226,2584.6763442011015
15:54,51,161,6916,446,5390,3098.550627175692,2751.1024948578306
15:55,62,82,4040,885,9085,7715.067157163801,1702.827216547612
15:56,97,106,2788,327,3410,1081.6410980055864,814.0610803711362
15:57,63,119,5576,716,7320,2919.976162406965,931.2094888406187
15:58,49,205,2283,815,8462,5706.207501212937,2272.015018131991
15:59,65,121,4114,67,1028,4236.56102154665,175.50337079869533
16:00,82,126,8592,155,2077,9732.542319230039,1437.4521814944424
16:01,29,97,2265,759,7927,8645.107678947996,5898.1154769674495
16:02,49,124,5409,895,9015,8155.042914762538,2777.2942203686225
16:03,63,215,4593,155,2028,5228.2977931389,3235.8032398013543
16:04,26,95,664,220,3046,2574.2381397743247,1057.341141985664
16:05,34,110,1578,32,691,869.7331513835672,580.5649717041731
16:06,57,150,6986,792,7958,2205.710098949812,1775.6724238249622
16:07,27,207,2182,12,627,1310.873484991619,23.302738445334782
16:08,41,105,2133,281,3460,3580.3735824579635,140.9907450385478
16:09,77,91,5348,617,7105,8561.744019881931,1263.8863735415791
16:10,87,187,2132,560,5760,4858.788495566973,52.720711661249844
16:11,99,245,22314,390,4671,24969.278538688326,17471.710235482973
16:12,89,91,6714,603,6227,9020.628454134097,4951.8498736495285
16:13,57,200,1775,773,8205,7557.302477059753,3525.849205251038
16:14,54,224,6006,563,5993,5574.608621577841,4030.559822361048
16:15,53,229,8473,994,10765,5469.907343848756,2728.310697911509
16:16,97,81,3819,884,9491,11479.937704515629,8130.261482446174
16:17,38,230,7657,287,3209,9057.175168485035,8610.188638802803
16:18,22,98,1455,888,9760,3027.6529072689714,233.53890391112608
16:19,54,219,3895,351,3906,3612.4886088121384,531.5389824085353
16:20,40,127,621,997,9996,4738.538979928852,3160.360993601095
16:21,82,114,7658,908,9297,6113.559675939503,3129.6766430110156
16:22,66,120,1754,834,8836,4197.385482542829,2287.4305997501633
16:23,82,147,8977,607,6668,6727.287678814332,1200.327239758049
16:24,46,108,3089,435,4948,4244.4446127641295,350.3684825718793
16:25,89,212,11485,918,9878,14938.927331146158,3680.8857900918024
16:26,84,140,5938,764,7848,3511.243162170136,1671.9402543175515
16:27,42,193,5086,670,7696,10275.863710605874,908.5283440310383
16:28,82,102,8026,965,9665,7009.560297737881,1280.9185709047724
16:29,34,98,3325,613,6757,1434.8502138318781,137.79793859614466
16:30,87,206,17245,199,2661,15114.630352483442,460.5755688597957
16:31,100,216,2268,949,10337,10559.754255005017,6974.805342042886
16:32,97,176,2326,601,6055,4211.045694957023,2395.178276807412
16:33,89,145,6071,663,7369,6011.810499724485,3072.6577088276404
16:34,62,177,5854,431,5168,1982.9862933418076,912.755738394644
16:35,34,115,2518,402,4164,2695.3775429130346,1345.9916472615457
16:36,51,192,998,320,3764,1759.4661331641173,792.7349451978599
16:37,59,200,3788,537,5921,1763.862549413197,1099.9697898383902
16:38,93,102,2570,125,1624,2779.509180437938,1056.1917580835595
16:39,27,246,2970,230,2776,5117.403256199224,4877.976227412586
16:40,35,177,491,630,6825,833.1705231061156,573.079007300362
16:41,63,208,6531,426,4275,888.1428230183637,706.5863935524005
16:42,69,112,6451,135,2133,6294.855033192549,3629.647062437918
16:43,86,80,5829,885,9334,11186.973941660468,4196.878066750138
16:44,50,212,5830,443,4529,7565.6584760377755,1444.6483549710294
16:45,43,156,1101,557,6531,2798.9796476340716,532.7533492859899
16:46,33,167,2358,585,6632,6063.804061880956,5050.400324087961
16:47,36,243,6638,807,8331,9641.570174221126,2451.5633019617794
16:48,82,194,12119,999,10689,11784.200249136837,4909.727445624744
16:49,62,233,11534,223,2702,8493.858819968911,4372.943854035316
16:50,72,111,963,578,6663,3137.824491986517,361.7574745964281
16:51,83,115,2576,363,4569,6158.652733380351,512.4226541908142
16:52,59,103,3947,334,3548,2474.5050074150504,1714.5005323382122
16:53,97,206,14558,166,2166,9240.87135126107,7497.112285387361
16:54,20,206,1992,102,1550,1036.909954524828,872.8286720382865
16:55,28,80,1010,385,4690,3258.694047164423,297.2520396448647
16:56,74,188,13269,570,6552,12854.994687302396,6462.793910513045
16:57,39,158,5379,581,5981,6282.870583704481,176.78508200921954
16:58,34,132,4044,512,5968,4203.155324775396,1646.200958157315
16:59,74,191,827,107,2032,1094.4316072818815,833.7292135629204
17:00,66,111,5515,28,558,2895.698391367155,941.2851098935563
17:01,55,131,6413,360,4400,6299.590013512339,3652.355893651733
17:02,90,178,703,807,8684,5604.142437019915,2200.4753624528307
17:03,57,138,1248,254,2881,1647.3088134273964,288.6565169631455
17:04,98,110,1698,917,10093,9553.102757858205,7206.10144256571
17:05,32,218,3650,673,7083,4390.413166860331,1618.346847954815
17:06,79,152,5881,427,4300,6145.426242342604,5961.112771552575
17:07,90,208,6101,725,8201,9050.06370510966,5729.568261482729
17:08,88,211,9288,693,6977,8040.856343768329,5725.12100198206
17:09,72,157,7524,227,3220,3295.7445130833476,2351.5669905248537
17:10,28,110,2664,185,2338,4912.509106702071,1765.6958528866996
17:11,79,202,5718,275,2809,6452.674342852375,3151.64770141307
17:12,24,137,3014,621,6349,3050.17267000822,611.3509463345204
17:13,74,80,5549,660,7380,5935.406782930542,5539.108371444764
17:14,58,121,2286,775,8533,6699.1659983978825,1338.6995305362561
17:15,83,85,597,509,5966,5613.094248454208,2718.5264167556415
17:16,32,124,1989,441,4975,5458.257842660051,496.3020446771831
17:17,33,202,1243,585,6825,1700.4838972732719,670.3566394569428
17:18,84,127,7872,917,9720,16262.222831929555,2960.0238572836574
17:19,48,240,9057,170,2408,8697.271274153201,7869.637078015543
17:20,36,81,2511,101,1181,1286.5682750894014,273.1734213479889
17:21,70,195,2186,223,2796,2611.9820212752256,393.6333165765775
17:22,58,154,3700,459,5144,5272.96587188678,1936.665969950585
17:23,94,213,17888,49,767,9714.561427001832,1901.7161794253902
17:24,82,121,6731,223,2639,9036.147130877282,1998.2605306524426
17:25,99,105,1820,113,1948,868.8347141304515,625.0663454488378
17:26,89,123,8650,922,9921,9493.67664482661,7705.017813564517
17:27,28,145,2305,660,6795,7182.663319612149,7046.230523591314
17:28,87,100,4706,628,6349,6302.422147964908,5817.127673709408
17:29,38,123,1896,80,1061,683.2605728270285,141.7374743329445
17:30,48,104,3906,214,2285,2968.315264021887,1823.0158449110145
17:31,63,106,2804,505,5226,3152.3078318041635,76.15117146703456
17:32,53,124,486,55,1024,469.0529520381116,89.99985093152644
17:33,76,160,8875,618,6678,11456.571749474739,6766.192316671516
17:34,52,113,5742,985,10160,3419.444378236775,1746.2551460975103
17:35,40,105,2991,577,6105,4981.698260306676,2620.4427588919716
17:36,98,168,6187,749,8296,11027.249218914181,6695.334443073717
17:37,88,188,16036,178,2195,9918.830059289769,5999.332259657532
17:38,62,130,2843,380,4573,2438.7081868355162,2047.7897730639572
17:39,82,197,11954,53,1015,12625.301362577886,4668.555069184482
17:40,92,213,16892,348,4449,8160.103224046177,471.9180998641153
17:41,95,115,9524,181,1975,4597.641787748299,3200.413675101355
17:42,37,161,2209,708,7939,8501.790647429305,706.4062673909492
17:43,55,89,933,23,991,633.2702343217709,612.8267260538906
17:44,74,201,1334,22,915,1274.9375045675738,266.9185476246164
17:45,24,208,1659,413,4710,2480.9375231719832,520.2495362672425
17:46,73,166,8079,948,10351,3943.648969594957,1677.337227135138
17:47,94,235,909,954,10294,6038.87653342899,4170.166933925268
17:48,97,195,15986,51,1416,13749.501371877574,10061.105653737008
17:49,27,123,2076,131,2076,1821.5987380433237,1521.7586455473047
17:50,67,109,3317,449,5442,1931.508228576215,56.680908346739606
17:51,62,164,3158,3,872,3246.2730664285114,2248.211143021403
17:52,56,105,269,35,585,639.3400652537623,504.4487913246707
17:53,93,144,505,609,6769,1091.663614693518,45.57909122997032
17:54,69,81,3273,373,4395,4549.46877730918,2028.2631217196192
17:55,20,164,1044,711,8016,1986.4157540876868,1274.4323319003656
17:56,40,120,2473,53,1418,2234.9203960100785,618.24561033488
17:57,23,209,3191,936,9572,5143.323193308382,1608.0682595332416
17:58,73,144,8057,746,7740,3706.7928631619757,1794.545767115582
17:59,39,108,2696,342,4355,4835.1464070555,3901.292996342993
18:00,90,221,16855,299,3755,7837.088207163373,3927.4845843469852
18:01,47,239,10387,193,2286,8938.497028275931,3316.140046258066
18:02,98,82,1043,128,2244,681.2291802941847,458.93789287781567
18:03,96,115,3406,380,4042,3062.3955274831847,336.2431035671435
18:04,24,101,188,914,9317,4608.122285063337,4406.991374682612
18:05,20,98,567,814,8613,1940.0198009905623,1333.411178981293
18:06,79,180,6623,711,7495,3412.5193835448317,1148.725529171646
18:07,29,89,2263,104,1173,2925.6728528532776,1283.1615891507595
18:08,86,225,17724,896,9795,15946.23075110043,6207.766117070501
18:09,43,86,374,316,3564,1977.4228980359217,1325.1384919856057
18:10,84,95,2798,502,5945,7208.78538034594,1137.5849431672525
18:11,79,132,692,886,9352,9710.788093650723,8925.74441345376
18:12,88,163,10905,923,9243,7799.079710180739,6858.495630287816
18:13,47,83,2070,23,1149,1562.4306168807652,456.74396047996856
18:14,69,151,4500,129,2227,5674.828034865772,405.27864207043814
18:15,21,104,1353,423,5106,3832.593570134584,3044.9823927412135
18:16,100,235,15817,7,384,14189.306469119945,11692.276470142
18:17,22,182,2442,728,7749,9717.439183413404,5025.6460648422
18:18,88,218,15181,704,7362,7304.95991832033,808.1030025316644
18:19,75,221,13077,863,8997,10159.017999179337,926.5020307184931
18:20,44,101,1057,351,3777,3782.576871650993,1854.4509225795434
18:21,78,249,14146,333,4290,8274.900061862547,4182.33407873264
18:22,63,110,615,638,6493,3461.1853884690227,635.4301216926298
18:23,99,210,16741,298,3633,1797.8363512823662,1681.2943284152598
18:24,64,138,7142,198,2668,3105.665589602842,360.9502666108471
18:25,55,131,1045,356,3723,3657.3765205972522,436.41657376727
18:26,100,94,3444,710,7926,5031.868519040538,1238.0441886036751
18:27,54,86,2249,36,1010,2478.061066910669,1577.465987137496
18:28,70,111,3952,885,9282,4167.936278899493,479.9929634319377
18:29,56,154,4231,342,3996,2218.5858775410543,324.2618794533765
18:30,21,220,2499,89,1616,4002.7511785508696,3293.66931114809
18:31,83,123,288,933,10163,4859.086565440735,3475.8247054246813
18:32,39,177,866,497,5571,423.3615821751773,157.97832183854058
18:33,80,158,4385,597,6346,1458.8915139549258,220.54233426609358
18:34,62,183,477,481,5338,4320.502675612206,4319.844980533637
18:35,99,229,2173,740,8328,2083.098497970586,1215.3026147435248
18:36,29,174,1077,602,6079,4039.8933895759737,490.9605490023734
18:37,38,139,3725,396,4195,790.2994094710753,247.00654441022542
18:38,72,145,10320,376,4540,12466.141470366423,6701.652855665872
18:39,73,167,10924,691,7315,11262.833582101972,8471.742145414863
18:40,77,207,10280,902,9072,8437.466295189428,1462.346490379711
18:41,33,220,6834,261,2727,7323.243038838903,5264.575246848315
18:42,98,82,2091,823,9194,7376.624997401094,7239.054331529322
18:43,78,196,6586,420,4320,5600.725330770281,1555.3039658660343
18:44,59,139,714,444,4637,5310.2296780573815,1125.9802258401965
18:45,41,208,1897,128,2050,1827.4293059222882,142.8811421281365
18:46,78,161,4664,562,6316,5870.710175497852,2001.9310935395943
18:47,74,115,5846,805,8761,6026.906987850856,4956.549647461763
18:48,72,113,2566,756,7836,5567.6996747925605,2100.907915223177
18:49,20,164,2534,896,9193,3842.1251680013916,941.0696136964762
18:50,44,190,3367,129,1309,3434.036265014923,2352.3396116347935
18:51,89,153,13287,923,9423,11671.812527136146,6229.944521798662
18:52,21,172,3531,156,2372,1718.3950639532284,1470.4203354112633
18:53,100,240,6548,656,7465,8907.729056712073,3167.077346226696
18:54,67,206,1824,175,2097,1210.1606294957496,150.5213035369343
18:55,69,196,5378,238,3011,7069.6459111394,6550.750091383726
18:56,40,135,179,529,5645,5475.309132929179,3190.179611175766
18:57,76,200,612,546,6334,1097.9585884430319,969.6031558302857
18:58,79,144,3069,42,460,2541.1286195240928,2371.9093755468502
18:59,89,182,10349,96,1720,2557.2173478210793,1172.883651992129
19:00,29,129,3709,391,4358,5247.858244848548,3647.6565478505668
19:01,56,201,10304,820,8315,13307.744304204334,12779.363881130765
19:02,73,192,12332,653,6675,10284.69578327173,4158.792908000626
19:03,55,248,2687,523,5449,3913.5836500389787,3787.2754824181998
19:04,76,113,6915,14,225,6439.344552435014,4444.9784030782175
19:05,76,169,11820,954,10224,14020.679096019332,7368.645746534664
19:06,85,180,11452,360,4461,8596.420041720168,1235.2466684068634
19:07,35,126,3644,42,586,2905.7699056227075,2256.547361524819
19:08,80,164,12301,74,832,3568.26187767275,690.3882404418969
19:09,88,123,10123,168,2368,10207.73459730722,7123.132798564738
19:10,28,198,3259,434,4515,3111.558308807741,1854.2947510969027
19:11,87,107,4661,71,771,2249.9199839433786,463.96810927678285
19:12,87,144,8046,41,615,1824.5345269808945,1223.9236951483513
19:13,63,201,10338,675,7492,8178.327750012036,3917.92290052029
19:14,59,249,10378,479,5042,5160.836120871778,248.71949400853507
19:15,64,212,630,404,4204,2122.537490791713,1070.5195414462153
19:16,56,103,2601,7,486,1894.1470455253027,1091.1125093791866
19:17,60,236,12339,943,9844,3603.2235664432496,3060.1739950895853
19:18,20,191,3349,188,2352,1297.9354445407791,479.7386374474857
19:19,56,195,10014,723,7758,9013.732337464664,6674.969889556792
19:20,45,250,4295,687,7447,4807.14902984495,237.13882686594064
19:21,81,118,5819,454,4649,4451.269753703918,3637.2785973536015
19:22,95,166,543,180,1941,576.8822260358128,367.6779019463575
19:23,87,178,14441,722,7651,10542.566262416876,7991.470308894775
19:24,39,242,5171,682,6992,5636.595556047374,2458.5608903202947
19:25,55,95,2411,922,9893,5885.412631777983,3761.1361290562686
19:26,57,100,880,51,1092,741.5859667506426,232.18200923089512
19:27,73,144,8601,24,1118,4903.348094727103,1428.0868724108739
19:28,80,193,4049,600,6362,7909.377271755948,3496.274455804863
19:29,100,143,9988,489,5311,11350.930335248377,6742.350993309436
19:30,50,176,3600,577,5872,4592.898321502473,2137.321237268825
19:31,61,169,317,478,4828,3853.6230128269026,2961.6029246336375
19:32,61,154,1570,717,7886,6796.312514664018,5630.072405907092
19:33,87,106,2455,25,1219,1343.9823104489028,442.70269771891395
19:34,48,141,3954,150,1509,4299.243133641028,1313.0441767780399
19:35,73,220,7484,478,5421,2416.073937664453,1327.4837474088838
19:36,59,215,9289,261,3147,4038.8253711343114,2726.1694954670043
19:37,24,248,5823,411,4729,8852.97924468992,2324.70069623058
19:38,53,94,4602,292,3047,3372.8065137036547,1658.8215309673913
19:39,62,227,9287,123,2119,4471.177540421368,3737.655851987918
19:40,92,144,970,204,2478,2487.1494926800583,1476.4184198107214
19:41,52,174,2867,1000,10675,3645.374652939913,1410.7983206804095
19:42,30,192,3723,857,9142,12631.197197582604,8978.155048278024
19:43,35,136,2289,630,7245,8430.33611318255,1132.4194639371724
19:44,52,129,6028,941,10340,7398.702462358342,1680.205897418988
19:45,72,220,1812,488,5532,4082.3858072040493,1561.5186569535215
19:46,41,87,3431,54,1303,2105.562891226087,655.3388556645785
19:47,91,118,3123,690,7575,3713.674939920279,1435.3973132478893
19:48,83,170,11908,358,4477,8471.628634034232,2109.8375796335645
19:49,54,120,237,764,7733,5111.937062524153,105.64431714718386
19:50,45,111,205,873,9388,1359.5877135759097,1106.3714323804245
19:51,31,191,5413,403,4397,3865.3819413639967,3566.0562154169947
19:52,49,202,501,337,4280,2977.835826835198,1983.3537521720002
19:53,61,90,3761,449,5428,7021.684684198053,1625.4680842218356
19:54,41,162,3574,407,4214,3041.5211564668107,1355.5893804120167
19:55,20,94,1631,807,8404,4342.228236344057,78.43372324998343
19:56,48,92,1811,162,1947,1842.7765032459574,628.0585926867471
19:57,45,162,1310,878,8781,4425.72016881014,1829.6715177430044
19:58,93,88,4767,274,2820,1421.5476527306728,610.5178094978817
19:59,62,130,1301,505,5077,4038.9286265415667,2660.5167864970895
20:00,94,232,14871,911,9267,15646.429052282769,2000.4926734824824
20:01,95,134,10337,190,2391,6517.414670264536,2320.094132086155
20:02,23,102,714,553,6373,2453.697518910154,2414.5002969417865
20:03,72,172,8336,185,2361,4753.8329124015845,2267.421789569209
20:04,89,105,748,154,2316,1839.4236719803125,547.6950190541324
20:05,22,121,2330,161,1945,1410.3610640917848,894.0296561719142
20:06,73,124,8730,135,2139,5227.380958285134,3334.231065925102
20:07,26,196,2984,727,7377,3139.3294650449434,929.5014509106098
20:08,63,195,6530,970,10401,7372.725328164781,6066.925653253423
20:09,88,224,7428,778,8288,5690.233142278634,5282.519762132559
20:10,56,132,3403,982,9880,7692.094711842397,31.88198027715298
20:11,84,94,4020,933,9592,3339.8774918781537,1237.4278043837646
20:12,66,183,9386,748,8320,10148.773805019719,5968.706908839138
20:13,78,205,4063,948,9802,3228.796307830169,3082.9160713946203
20:14,81,215,17135,847,8967,2193.8666982394284,690.4402473674836
20:15,59,239,12715,117,1374,5719.317614626335,1132.4364798222414
20:16,52,110,5070,792,8436,9428.909339523234,5746.549901818544
20:17,86,198,7402,314,3853,5710.692214518793,782.1766879466609
20:18,70,102,1664,976,10136,8160.752645843183,3712.788846203762
20:19,50,202,3520,535,5667,7041.505712026352,4407.343800627508
20:20,60,219,2001,266,2767,3646.745755697961,680.032697829317
20:21,26,126,3167,681,7326,7682.392454979854,7538.306505278209
20:22,30,180,3459,496,5891,7220.713053539401,1796.0898312432143
20:23,46,84,1841,675,7422,5961.100430566496,5213.821838494982
20:24,49,84,1541,757,8258,7303.749677269842,4150.695154540926
20:25,90,149,4579,811,8237,1066.5432883272895,317.4237045909573
20:26,75,103,3104,193,2609,2779.1080284878776,2357.1254971483054
20:27,56,101,4916,870,8961,11138.60933486215,8917.282725051657
20:28,40,142,1793,167,2179,1999.6827748331348,1586.389034408811
20:29,59,131,6189,115,1191,2213.179084643357,1156.3045374822027
20:30,22,86,302,811,8193,7264.661764523471,3441.588403672214
20:31,61,114,6273,519,5293,9735.13484641759,7689.637856307199
20:32,43,83,871,627,6510,2259.041594467172,976.643369898559
20:33,81,165,865,986,9888,1049.4164926140086,660.6437916856142
20:34,59,218,11071,295,3091,10170.4325248628,1022.1489657931734
20:35,22,115,745,835,8981,5835.058045460516,5816.287604817948
20:36,58,123,720,922,10086,11042.328674698178,8797.591437999998
20:37,76,169,8152,174,2011,8002.662602386761,1006.7588922881235
20:38,49,88,1414,718,7331,6249.616423912682,49.08654511753139
20:39,69,102,6251,26,1011,5736.836120906586,4091.2469318876415
20:40,38,139,4466,990,10771,5005.768295304131,1120.6873139497022
20:41,32,123,2710,667,7362,3458.207005177539,107.54416837847673
20:42,98,137,12016,261,3368,14183.137072961666,11469.820806477373
20:43,74,105,6977,39,405,3585.3949449753627,296.8456381465973
20:44,39,92,2998,235,2357,3430.217703905949,710.4587313773624
20:45,68,236,1132,489,5310,2105.8171188611814,824.4646020719623
20:46,57,184,918,221,3201,3104.4508781975655,997.5305242336284
20:47,66,100,1095,226,3149,293.05875997956446,40.35240236873593
20:48,86,114,8488,129,2076,3652.4883358281154,2721.0901592636583
20:49,98,90,1693,571,6450,2807.4359759653316,908.1317215232831
20:50,95,110,6528,418,4400,3362.510299837443,388.39905250274364
20:51,47,234,3438,854,9442,5270.160415719903,25.323919400400094
20:52,79,222,5923,665,7139,10263.019220030412,2876.0683644651917
20:53,68,85,5021,324,3376,5318.424983144227,3454.033576425291
20:54,37,246,7254,770,8456,5930.237507505561,3933.795639339127
20:55,36,141,2027,684,7225,5798.884170405453,1529.2811297044907
20:56,79,186,1627,763,7714,2021.0441023276167,329.4649771209735
20:57,65,159,5092,195,2016,3125.3340456235496,2150.81978619378
20:58,84,115,2084,837,8529,6067.963473003838,2196.5967650153166
20:59,59,197,10930,686,7691,5372.728865636579,82.41151890120453
21:00,63,221,11135,432,5217,9568.900005615193,3121.170168568406
21:01,42,190,4659,423,4892,2096.7196459054594,1267.039131911659
21:02,52,225,8274,817,8310,5913.309601019104,260.87586635525207
21:03,98,239,6320,374,4544,5012.58911148642,2524.2714054265225
21:04,80,96,973,187,2550,1429.803483472619,854.2201196859519
21:05,82,170,12896,124,1287,3853.000901094005,1105.9292719572127
21:06,87,218,14076,412,4527,5142.669615455361,1145.8151513280905
21:07,27,248,4467,879,9364,6211.314310672669,5434.016640057034
21:08,97,181,7737,1,996,6638.298903631869,5293.6528239176405
21:09,82,168,1517,839,9367,9361.544366743065,5193.746429860202
21:10,55,177,5965,65,1317,6210.922330768583,651.3395719062448
21:11,96,145,4081,950,10012,11472.993204588838,5421.778620401407
21:12,61,81,2643,442,4604,4926.853024367612,2275.0958906310507
21:13,84,203,7735,16,848,7191.370433448312,4947.539684377119
21:14,96,112,7515,21,223,4783.10829941327,2006.9969615519944
21:15,77,158,7085,527,6034,6186.818696899903,965.1113935698612
21:16,70,175,9249,511,5300,9307.532465970166,7355.499519278709
21:17,80,205,4916,719,7317,4037.9131007122432,3269.04461661508
21:18,42,212,4999,293,2936,3443.9201394477022,1501.509028681763
21:19,55,98,1461,328,3410,3586.598677310676,630.2044774904455
21:20,76,106,1740,974,9807,4663.214617465177,3096.314257967828
21:21,58,235,12088,864,8657,3782.761290145463,3656.326617709061
21:22,31,92,609,82,1750,1200.6642279258424,639.9258155124783
21:23,28,123,2743,982,9984,4697.029436843306,26.426146585225133
21:24,37,140,2794,780,8217,8594.67702003602,5748.601038163214
21:25,88,130,440,504,5476,1934.5001646870587,124.45239265939655
21:26,88,114,3628,616,6568,1905.6414676479235,756.0676412951321
21:27,47,167,1751,63,1104,1185.7493132664702,1160.5885081716062
21:28,25,225,1200,983,10013,6835.40780615296,6071.123050544728
21:29,66,210,2329,840,9223,6867.552046586187,1914.362505573814
21:30,72,225,1962,274,3178,3106.8670572322562,2563.1145561664216
