time,width,height,weight,hp,strength,powers,protection
14:21,91,148,13356,332,4100,10044.996603157972,7360.840118077009
14:22,77,88,727,669,6807,3157.5980776392007,1337.0878538087723
14:23,62,175,5387,357,3599,6235.052091859198,1008.9288991149797
14:24,54,190,7085,311,3962,10546.442605389595,1714.8075436630363
14:25,26,239,5576,947,10328,5592.420250560849,4250.357366875931
14:26,49,230,4393,741,7646,11117.697168177496,5561.06260960347
14:27,56,133,6524,762,7797,8420.469969437025,5822.274611157308
14:28,83,243,1510,555,6029,5574.889165540952,2235.525109853776
14:29,32,218,1162,935,10349,3219.2610024419837,1559.6708215086535
14:30,57,111,179,923,10190,5133.37274755757,2651.9956274489555
14:31,92,101,4740,290,3181,2572.080630709689,2491.084918870704
14:32,32,82,1148,266,3229,601.9664347918808,563.3338962112961
14:33,64,187,827,561,6083,3569.4075296446854,710.0352892941418
14:34,74,217,15452,875,9669,15512.598494440466,7723.011425354505
14:35,55,222,9141,491,5850,9863.6767461751,4947.442762126123
14:36,65,143,729,549,5945,2048.177651240581,413.4845416945493
14:37,52,194,7683,161,1759,6389.051944013333,2361.899214505226
14:38,95,86,5200,954,10039,14648.130807557478,14281.13191724886
14:39,24,206,2376,79,1226,1779.9662257964478,1231.2899671006596
14:40,21,123,2368,746,8117,3032.2169730502487,623.1619289675623
14:41,67,102,6811,294,2982,4231.998866868563,2156.808799480275
14:42,80,142,1235,199,2314,2106.358295052369,172.3444928073175
14:43,65,248,15302,414,4366,3991.6087490560662,843.2021584176014
14:44,28,98,878,128,1355,1409.7026480997542,981.1758968907862
14:45,82,95,7743,384,4382,7631.551772632421,2224.577705772419
14:46,22,94,592,503,5827,4007.126038663094,1735.6797923194422
14:47,86,173,1742,878,9742,5952.667636120797,3651.082644110154
14:48,77,188,6278,231,2965,2721.009189978663,924.5411687363443
14:49,93,208,500,245,2675,3025.3347692738594,855.7645071976686
14:50,28,165,1287,685,7840,3637.6844922897853,984.5383729740159
14:51,20,110,689,561,6034,1521.741805678491,1455.3510776880958
14:52,68,172,11069,492,5041,13216.443751994555,4359.323813049026
14:53,67,205,9231,825,9074,6868.310926032661,4891.569491378136
14:54,76,137,9627,228,3090,8989.16667767474,7835.687903524595
14:55,32,197,2965,270,2878,3000.8469885607656,1918.3140163640214
14:56,24,187,2282,569,6039,2842.157730942685,129.77472888099226
14:57,51,101,317,633,7099,2192.2440281851073,644.9722109500731
14:58,92,191,14536,305,3189,8459.233642866531,8139.7046294324855
14:59,37,214,337,438,5024,3883.2827961556986,1461.876897545611
15:00,40,250,6348,691,7626,5481.129195931053,5105.2645439091975
15:01,90,104,7712,331,3727,4585.763526966813,159.3745491081984
15:02,53,108,5715,522,5270,5301.615661534462,2441.775046190999
15:03,58,179,4989,21,276,2164.207752044869,1528.6918334756601
15:04,73,157,11333,164,1903,6559.567941628999,2250.878915696053
15:05,53,87,715,342,3905,2644.789778759393,1279.6923397087212
15:06,42,154,1980,528,6147,6413.625477403133,4278.139828412957
15:07,98,87,198,287,3281,3331.986624336212,2406.100728760599
15:08,37,111,3137,164,2436,1697.9065516620938,558.6185030464105
15:09,35,238,5986,601,6857,8183.2791108001875,6699.932250782672
15:10,75,99,1343,875,9573,1505.6436041656893,609.9003500590125
15:11,81,240,710,901,9035,10248.623507675878,10002.25018599563
15:12,54,198,9396,972,9955,19622.482517922585,14608.301716577556
15:13,40,206,5106,980,10150,10583.459485660236,5538.012024988775
15:14,75,85,2852,762,7994,7502.965547759492,598.6851623753262
15:15,82,195,10449,279,3066,3580.768366718523,3446.0561304086314
15:16,89,119,8054,966,10086,7635.981071027666,3430.4687564058454
15:17,75,101,7573,951,10279,8660.429511787694,5494.313983334683
15:18,36,236,7186,354,3594,6215.880865117826,3643.5019965060433
15:19,52,138,1307,596,6953,4407.4348827030035,3957.7777592109005
15:20,93,134,5491,244,2659,1969.6822205690382,1887.6450879851034
15:21,78,99,5812,190,2533,2446.8816526148935,750.2564060168077
15:22,55,235,3424,318,3571,2839.597628255308,2566.883965050011
15:23,51,92,4675,664,7262,6591.501446745271,2596.1327890072416
15:24,48,208,8323,901,9059,13164.130433644517,4539.769235607682
15:25,49,207,2417,295,3438,1417.4464334333538,882.7005740786195
15:26,36,168,561,865,9407,1961.6491598743862,1313.355556413085
15:27,28,101,1997,234,2354,1562.708824264594,954.3709070736066
15:28,81,208,13544,26,268,10264.040570684476,1012.3111393575493
15:29,30,160,3515,277,3272,1973.7947915433124,923.1760451686617
15:30,63,145,790,509,5105,1077.9329648285461,895.0699737854185
15:31,20,146,2397,339,3736,2810.703247841119,2775.5726370517605
15:32,43,214,4457,485,5551,7357.902054849697,3707.9536530639284
15:33,34,110,165,401,4275,1984.9778504728722,1815.6088101742812
15:34,24,160,1243,839,8570,5682.8239941488,5569.762143765526
15:35,91,169,4121,775,7805,8478.721769663825,7445.795092954177
15:36,59,105,567,103,1496,1668.7343413891228,309.65551942031396
15:37,99,232,18671,925,9423,24777.416593094607,13482.0446173
15:38,66,244,8357,368,3849,6772.276661293102,2187.820601280526
15:39,28,116,1336,548,5698,5005.275483991826,1872.4483149671805
15:40,71,126,2495,681,7722,2417.517233631891,1230.0037985005038
15:41,57,163,4704,271,3475,6108.356638175876,5147.028937860227
15:42,58,183,9259,362,3984,3231.630762600922,2839.0680261597554
15:43,27,99,2642,625,7180,891.2390381600512,313.3795834409374
15:44,69,233,11669,70,1503,11465.961951714782,9427.786113946866
15:45,100,204,14817,29,651,11829.548559326542,5867.231758825944
15:46,59,174,7470,506,5153,7527.3388399646265,4115.765288939833
15:47,69,113,1639,616,6955,5733.684218425284,756.32561559368
15:48,65,188,2708,282,3317,4274.252997434694,408.7174447071517
15:49,41,86,1011,356,4445,4359.212355153447,172.47059334895235
15:50,80,240,8168,101,1843,7770.369458623558,1540.8570882970407
15:51,21,128,320,522,5799,5221.5691426668645,3547.929080815141
15:52,58,163,1436,608,6526,3046.4895579500962,1885.1757505434657
15:53,81,198,9376,704,7065,9889.21555726691,8131.592041977938
15:54,85,205,9485,473,5630,7949.251792369474,735.2833434141377
15:55,73,215,6881,31,565,1399.0017300191978,621.8269026207664
15:56,67,190,5816,301,3535,6307.282943721436,1846.8895719033283
15:57,37,158,1748,815,8919,2403.305973481502,2306.170385391261
15:58,95,208,9734,535,5739,9883.1286453565,8920.020463571975
15:59,56,216,9531,703,7755,14540.00976324411,7325.470641711663
16:00,89,167,2925,151,1977,2049.9470275014846,151.51245967297172
16:01,49,231,6270,756,7909,5385.320331576085,1264.1974818706196
16:02,45,187,5062,882,9226,11770.23244178293,6211.396250337758
16:03,71,245,3105,144,1528,3918.6357855924125,2880.9371758786765
16:04,55,140,3109,81,1752,2586.36786335319,1131.746722265704
16:05,55,158,5333,673,7726,10617.238159807204,4205.062592141678
16:06,46,224,4226,227,3011,4273.148211548812,3057.8707193742675
16:07,90,134,4728,914,9839,9336.731878935247,8483.17124114931
16:08,49,157,7680,792,8916,12270.110762140717,10053.30898980894
16:09,66,132,5669,700,7853,5762.47264188349,4684.089048452339
16:10,75,191,8561,939,10283,4970.044931152712,3630.8536778246075
16:11,73,111,2731,804,8302,8905.226145502267,5821.357061847433
16:12,79,241,10304,417,4308,5746.726287512765,3419.441619315179
16:13,35,167,3136,529,6108,5299.8871770250025,4772.986118978141
16:14,99,135,11525,117,1942,10659.526284758158,8186.348959858974
16:15,30,168,529,392,4803,1363.199087819111,828.2044095313997
16:16,42,231,4963,903,9031,8938.53792683659,6433.240258996658
16:17,71,85,4652,741,8250,3807.0773140673355,22.676652988622294
16:18,27,190,754,353,4384,3399.9819740267876,2568.8732663933893
16:19,29,80,2139,954,10027,1928.506903392078,186.16563985630492
16:20,80,164,8648,538,5821,12717.177154050798,9060.027527238066
16:21,51,211,3458,849,9136,5047.2718651719515,2032.4467774300506
16:22,64,142,5640,150,1845,3209.8667966488356,1220.6758502545636
16:23,74,171,7599,81,1263,2943.9045002928838,1106.7571193240303
16:24,96,179,1716,994,10690,11757.423922156504,6754.654538678065
16:25,67,233,3312,699,7978,8031.260390856601,734.2139868797539
16:26,89,136,3844,670,6788,5781.611101871349,1196.2293414839116
16:27,55,128,2849,661,6971,5519.307146637673,1512.2049159031526
16:28,62,93,1920,581,5919,5469.181380362928,1557.327443047034
16:29,50,241,11531,950,9518,3493.3529902734876,1023.8100316200704
16:30,33,139,2822,566,6621,4174.697185037763,501.4377053668653
16:31,48,210,2315,665,7608,5042.9985077778165,2097.5463352637785
16:32,99,246,20318,388,4488,19342.787877711362,9370.805025972108
16:33,29,140,1894,77,863,1318.4535686571114,635.6392581476151
16:34,46,222,717,396,4247,4461.313258280184,1153.378756272168
16:35,87,143,338,284,3812,3345.132636652621,967.4703656793866
16:36,73,161,6822,270,2762,1284.934105514682,209.12569443166495
16:37,45,107,2201,267,2820,4589.878146566669,412.9363616720495
16:38,21,140,863,778,7880,4655.7806420788265,4618.392970137922
16:39,57,232,2708,194,2792,3465.895930945,639.8644815904165
16:40,38,139,4954,173,2346,3741.199038489922,3599.4299896582716
16:41,100,112,8758,828,9090,7112.378989672353,716.0407360761201
16:42,63,232,5784,21,471,2118.271096511166,1423.792442488754
16:43,83,152,12106,623,6319,10740.095476091426,8261.059490770554
16:44,25,114,1717,618,6425,5121.146716312971,1628.0759600333677
16:45,23,186,3574,583,6172,5547.589938863281,185.33944331055181
16:46,54,100,1764,496,5537,1729.0951056422443,1727.8432386854452
16:47,63,154,6146,831,9088,11080.583520577879,10955.204429683552
16:48,79,226,10648,881,9575,17726.460884533994,5681.49792116341
16:49,27,104,1133,991,10249,11017.481408837715,6647.925694996805
16:50,94,232,974,138,2157,1579.4933547181458,972.8925627450321
16:51,71,123,6232,683,6894,9594.558479324982,80.74506538618218
16:52,59,239,2041,208,2832,1877.9278202079145,1329.4024586459352
16:53,62,154,3418,257,3332,4354.664655604584,2643.7729306770425
16:54,55,148,6962,248,3107,5144.216219171974,1957.1071713535252
16:55,58,180,8480,958,9758,10611.115522575423,9934.485589750284
16:56,52,226,8927,359,3938,12010.366457575226,3189.2707168564575
16:57,83,226,5370,937,10092,6933.354144901517,4414.536531779687
16:58,60,98,4630,416,5023,5792.007114776252,4033.8392000560325
16:59,99,182,1439,95,1155,1044.2944298953307,859.1341095058297
17:00,95,83,1043,948,10362,3436.149416694205,64.95855315487326
17:01,31,95,2288,190,2828,1454.47875395562,1407.307055511318
17:02,37,224,3566,191,2318,2933.5169387581745,1990.073070852594
17:03,95,169,13250,272,3317,1846.9102213082201,449.43904049140735
17:04,61,201,8559,222,2808,3545.461117942752,2146.1286519701903
17:05,66,164,3234,990,10388,2399.073959215709,224.7208915974779
17:06,46,181,2451,413,4626,3461.5072861829485,2691.4406087742277
17:07,42,155,1807,995,10168,835.0063030600127,523.3900970913921
17:08,63,110,4657,597,6145,6735.996805647204,5109.062357009222
17:09,70,155,1339,886,9652,2810.895275956291,1240.3804507674035
17:10,74,215,4188,248,3119,5494.461435452407,4090.980308212023
17:11,22,136,1640,186,1868,1604.2857295469619,654.4951112499856
17:12,58,247,5021,853,9275,3704.8720061447143,3650.4789439251344
17:13,85,116,8693,354,4383,10092.39490130793,2184.291913449644
17:14,20,144,1189,852,9378,1276.5094263283293,944.3613327116727
17:15,27,133,1435,527,5713,4642.215870225144,1083.4313663910816
17:16,60,194,7156,138,1575,2504.466828289861,1489.7549192378167
17:17,54,173,3559,758,7861,6582.510693958247,2472.812566711066
17:18,28,213,1344,78,965,984.2796474594127,52.993066263470006
17:19,54,192,1288,310,4065,3958.2567249631643,1169.4267777535636
17:20,89,221,12573,279,3314,14331.339629202495,11229.439153422565
17:21,81,169,8569,96,1228,5181.543080044431,1397.133625054422
17:22,89,81,6589,578,6577,9198.424039833677,5967.274240128626
17:23,62,85,799,189,2509,944.0575629129376,784.2225667547468
17:24,50,113,4065,11,978,3664.133444701933,3564.1960140097685
17:25,24,182,3865,611,6851,4840.46798109868,2531.451787167867
17:26,39,185,4237,766,8202,6887.395046207881,4165.707498572017
17:27,91,131,6111,785,8396,6607.509629621318,2996.479623702882
17:28,55,170,1011,949,10250,6059.477940244021,5875.3449415009445
17:29,77,197,7951,986,10694,12462.94630848275,4875.354004238016
17:30,54,178,2594,667,7099,6365.0479058874125,979.5068024354027
17:31,81,178,4104,824,8664,6964.462403234206,102.02732515852763
17:32,27,230,5311,589,6389,6527.761153849227,608.973586711795
17:33,30,242,1131,811,8526,4405.39929737402,1211.0411474573282
17:34,39,182,2658,577,6256,6929.136139146607,1133.423839471229
17:35,33,105,458,141,1621,837.6564979457494,383.7820025831811
17:36,40,120,2106,978,10015,6449.10840697789,2368.2018360483303
17:37,30,214,3179,797,8957,6212.108424461031,3511.48849408681
17:38,41,126,1592,43,1427,1197.490763639921,0.353107023668296
17:39,98,130,2744,901,10005,6773.891057157671,3487.4672761262455
17:40,94,82,2761,366,4204,5743.9002337250195,2281.3927053718076
17:41,64,120,2955,674,7192,5635.094525944973,1977.1464175319459
17:42,64,84,522,854,8725,1934.2299493848604,590.7957362994466
17:43,54,185,8711,823,8703,8678.484309991189,7758.5465525106465
17:44,52,145,2867,953,10408,6832.5513084097765,5374.224860390056
17:45,25,217,4055,139,1654,5153.404337514526,1349.2649730913242
17:46,75,232,10793,36,1280,2043.3539238868811,1795.735402919627
17:47,34,169,3067,966,9918,5996.621406197721,5909.290092956052
17:48,90,147,7221,886,9210,8058.123447840583,703.7981058563201
17:49,54,153,2346,705,7282,8553.475656086886,4972.661651352791
17:50,20,131,1509,988,10520,2445.3873847172504,1436.5784155770004
17:51,72,162,4204,322,3884,6894.16506976823,5694.377304326293
17:52,69,128,5855,201,2291,4362.627702003282,3089.551906788259
17:53,21,193,2020,449,5100,2230.750286748882,2104.2589905183527
17:54,84,181,3856,666,6719,4656.039597386462,638.2268585718401
17:55,53,202,7609,686,7186,6517.978697281597,530.0852582650922
17:56,35,210,1905,404,4361,5484.225666494081,3168.9846836711295
17:57,86,93,6980,599,6635,7314.743808021517,1820.3635964980174
17:58,35,100,1337,478,5442,2806.547976093313,1756.2280655090217
17:59,82,104,5445,647,6537,7169.573337371072,2608.6774700488427
18:00,38,212,7245,284,3231,3642.342320562914,673.371747034486
18:01,24,158,1483,984,10183,5666.845634245242,4671.566692562548
18:02,71,110,4129,81,1466,1240.8545791389324,3.4839719304978183
18:03,73,93,5164,570,6507,7283.593697098518,4345.599418101362
18:04,73,228,8189,228,2343,9316.21430322581,4021.6968202122
18:05,80,146,660,166,1738,1030.0524733899942,208.4519970482375
18:06,47,199,3697,496,5769,6942.905748892395,814.9397930342602
18:07,83,190,3678,328,3886,4998.030116786795,586.7852630952477
18:08,99,186,8199,302,3372,2921.622486495368,1657.0559940611852
18:09,37,151,2805,374,4076,3715.584033335978,2480.5977753752104
18:10,91,176,839,787,8112,2486.0630466884863,1527.893294164152
18:11,39,242,3085,957,9872,3798.000849351635,1488.2527114781722
18:12,26,211,1020,421,4458,5076.143298392598,1168.4309191121392
18:13,79,101,5019,435,4682,1500.1312142132745,977.5311697655216
18:14,64,233,4172,984,10177,11219.59061475928,9777.092666176351
18:15,27,164,1245,350,3991,1781.1400132886415,478.7785946847793
18:16,88,86,7024,426,5051,9577.67672484471,3499.478554215404
18:17,43,100,1030,66,909,1369.787482661854,528.2519028901719
18:18,53,244,11999,462,5320,6782.624535253744,6608.772579028796
18:19,21,155,503,927,9400,4052.5447919923245,838.4284520772263
18:20,56,244,8660,521,5276,5293.089113562342,1732.947436550697
18:21,100,113,3793,635,6611,3249.418661726586,1718.4357867232575
18:22,72,202,8347,410,4128,7944.156080819301,5169.385800371322
18:23,72,160,11428,218,2786,1800.8151643935107,1419.0820315724839
18:24,93,244,2494,92,1738,2256.673932430798,297.9899574870637
18:25,47,246,3336,512,5990,5697.832980018024,5411.188381691547
18:26,88,222,10887,539,5780,6845.230487998395,6741.183298596927
18:27,90,210,11708,976,10089,12555.644269249335,2153.7287004417426
18:28,94,248,20386,863,8711,22745.58508114272,11617.629152247873
18:29,84,89,4903,934,10026,12134.2280599022,6539.48694124015
18:30,35,237,5541,488,5269,5782.643873679772,2192.089618346938
18:31,49,195,2142,344,4167,3791.8364217426547,2252.0974291744856
18:32,83,130,7386,317,3359,6613.922430251674,1792.9936544392788
18:33,46,104,2149,894,9726,576.402398405031,354.06646965931475
18:34,88,249,11042,65,984,11595.194869917601,10031.529017402801
18:35,96,222,15912,907,9719,17065.205919006887,9464.29063175059
18:36,80,231,4721,511,5638,8545.168021405494,8130.5284139109635
18:37,53,115,1935,257,3263,2950.3303412940636,1823.6459094473469
18:38,99,102,7888,685,7448,5643.1319811914655,4326.0555690403535
18:39,57,139,1458,694,7595,4142.6854916058855,748.7412584085041
18:40,80,137,1171,594,6674,5513.985460062111,747.5426355580029
18:41,92,162,5643,455,5033,7047.251869174714,4457.939698859472
18:42,24,240,4277,838,8470,4580.846800922586,1390.0340258728365
18:43,95,205,791,457,5203,2777.9750606942225,2501.088109590386
18:44,71,108,6369,48,1225,1629.0425709061187,890.9852481129273
18:45,26,96,247,444,5009,3243.266679694909,2704.195500820864
18:46,67,246,13216,677,7615,5118.503066798026,4709.8142429720465
18:47,20,100,883,862,9056,3965.5338334927874,512.6013643907362
18:48,59,226,3859,435,5188,3935.5587407612243,1363.5015812354638
18:49,37,107,145,741,7795,4487.272738452015,293.8989107462804
18:50,62,115,7017,892,9684,6876.685936181237,168.5554038133933
18:51,23,157,2722,743,7764,4884.891637273809,2000.7989480934095
18:52,49,216,1871,928,9810,10377.682520452947,3311.0808768186052
18:53,47,104,530,848,8482,9215.955798921368,4683.38641010599
18:54,92,208,2110,530,5782,3564.0946791877745,2657.0218113279266
18:55,20,142,2080,76,1423,1904.9923103277401,403.0021442539259
18:56,86,245,8172,375,4672,3178.385022767629,708.3803985726511
18:57,55,139,6443,788,8636,12106.324555369914,1457.8640423356162
18:58,90,194,6297,787,8025,10504.841462192482,3159.7788565608525
18:59,69,250,9420,354,3864,8949.46484097225,4188.0968890653085
19:00,78,117,8460,158,2471,7449.116987647905,5327.274163457002
19:01,29,175,1519,185,2626,2500.2539617254597,1890.1628308721242
19:02,32,175,1960,131,1580,2003.5154710595589,3.626632144159021
19:03,46,155,933,207,2124,2862.7336888462296,2335.492943453582
19:04,75,235,13294,516,5535,6163.258082824014,527.3556983956412
19:05,52,172,7697,282,3567,6657.784893779142,5091.6425061019
19:06,80,82,4474,419,4327,7949.61753338118,2530.4475469481763
19:07,71,237,6564,402,4211,6677.170819440319,2016.8057842420117
19:08,50,200,4007,457,5219,5142.074397893653,1804.0202217405365
19:09,43,132,4651,62,1570,5453.486576665759,2639.125674435839
19:10,78,174,7673,445,4534,6991.386722798306,6586.240601842605
19:11,23,198,4474,141,1920,2106.3090286540064,71.6041825969869
19:12,40,81,397,328,4196,1988.9173309765738,138.30130856955927
19:13,51,196,3476,146,1605,1770.6899225161203,866.4533027987146
19:14,99,184,8493,354,3970,6013.008967104017,4200.497488699346
19:15,94,125,11097,194,2265,9285.470864046018,5779.892022800297
19:16,97,95,5779,643,6667,5813.1019775137365,2176.817121671038
19:17,66,111,6595,481,5473,7532.646426814921,6894.804855058148
19:18,32,245,814,605,6995,2000.607163606917,1727.3852199473024
19:19,71,162,6108,383,4042,3650.3764542859335,801.3171035601672
19:20,29,199,5640,948,10185,13552.800979265669,12325.07115711621
19:21,97,164,11206,831,9014,12338.085150896412,9544.027782055045
19:22,98,82,5921,48,1377,1867.2783398028137,1828.6413769923352
19:23,32,211,5269,998,10869,12303.817428040407,1872.0116210336007
19:24,21,91,1288,995,10138,6043.65668146715,2557.218748344738
19:25,79,140,3472,691,7410,5720.672504211161,322.27816209135653
19:26,83,98,2415,343,3447,3967.595272206078,3570.112609357707
19:27,64,178,381,445,4859,2622.2838052265015,2163.758421330035
19:28,38,171,328,194,2003,779.9909373259213,328.8171947202261
19:29,100,174,8186,595,6924,11371.777255920693,2306.9660627795874
19:30,90,215,1934,824,8551,1104.2295464576937,966.1477305911397
19:31,80,204,1199,396,4202,4610.947392264799,242.33311236086317
19:32,59,122,7096,302,3762,3743.4110347834912,2023.9229600059423
19:33,41,90,2310,34,540,931.2093056550971,242.18972732331417
19:34,61,234,10742,335,3457,785.3526002280257,244.65704059775192
19:35,60,103,662,941,9779,3481.4070882568963,3019.7447102899973
19:36,92,203,982,545,6190,6306.722320410012,1154.968482497061
19:37,38,197,931,31,776,413.3520601381682,296.8203617516751
19:38,65,158,2360,236,2405,504.88832593548966,253.36616515082736
19:39,72,245,15320,418,5156,7285.131258694332,3669.308292317694
19:40,79,206,8377,488,5677,5705.968775189231,360.1327748702308
19:41,99,241,16928,81,935,17683.14647493,8644.211333666417
19:42,24,220,2669,903,10026,3321.1246978285853,2055.5833940292914
19:43,34,227,1881,521,5227,7454.35757443311,3498.223401303403
19:44,91,247,9788,963,10562,12534.770174221445,1452.0518178151453
19:45,28,181,2471,105,1628,681.9718724945209,532.0910280554103
19:46,20,200,2831,730,8236,5909.745320552099,2008.5894395712005
19:47,65,144,4065,295,3523,5305.078730676734,4876.181269637736
19:48,31,240,4905,180,2034,2504.5870426544448,364.8746174182389
19:49,60,85,3167,189,2313,2577.4809432076845,2113.591534685862
19:50,64,152,2243,906,9346,6250.602889267833,4561.1339508384435
19:51,23,149,2899,771,8514,4955.819140001366,2809.116120230692
19:52,98,211,5851,69,1291,2291.534583252276,1371.2392091094812
19:53,52,197,8051,427,4388,5768.54543039704,164.41894896347097
19:54,34,227,649,21,1003,1025.8283742447973,465.8684251337197
19:55,83,217,16432,969,10245,9103.202384594206,3563.880108877692
19:56,70,81,4335,630,7196,4118.095073279139,2050.678617360891
19:57,42,89,3527,659,7527,6315.046054495064,3271.6409239680397
19:58,87,112,1217,547,6194,7368.474726627903,5095.565784705882
19:59,98,84,2302,891,9888,6577.418086744033,6.986739661174867
20:00,79,82,5155,976,10030,9621.23757216302,1548.1892271616634
20:01,54,234,6719,691,7478,11018.866862710118,638.7177097160716
20:02,20,173,1102,381,4101,1151.5831410294545,92.881648105755
20:03,86,132,11052,825,8986,7909.190394505251,7625.155054727329
20:04,55,109,5313,496,5048,4540.103525125924,3671.105447563522
20:05,91,210,14297,952,10125,10084.355333229678,1081.0988750657896
20:06,52,222,9306,725,7852,9643.264987033303,7830.378842083533
20:07,76,131,1482,120,2155,752.8422390492585,351.47371046433153
20:08,99,179,6042,449,5230,4784.933240522159,464.6652116344702
20:09,91,119,3854,692,7499,5100.46911053953,2397.3199982845113
20:10,31,128,3096,36,402,2315.1211370371066,547.6719805774682
20:11,59,221,8682,293,3392,3398.7141411736266,22.207561286741807
20:12,97,189,7624,680,7268,10164.275190682356,7897.056635693968
20:13,35,141,3662,810,8446,7859.472365469813,7546.921982837632
20:14,80,180,8280,407,4280,5851.849082758791,496.27512122798447
20:15,33,126,689,535,5933,3462.4745110275935,1895.4983079260712
20:16,29,233,5218,763,8352,8851.85470826947,1288.4030236862723
20:17,20,149,830,649,6727,5572.583025259633,2559.0599625457603
20:18,59,138,6052,378,4583,3430.554319059573,508.01768500304195
20:19,97,182,12058,263,3412,13519.582917502832,11216.810045352691
20:20,74,202,3274,308,3675,2970.664481899068,2829.2020217565932
20:21,45,198,5004,223,2374,5734.797084166117,1594.724942641052
20:22,90,197,11714,464,5356,3528.7240138947454,1017.8457871662016
20:23,61,93,630,443,5025,920.0016637839187,698.2005199045858
20:24,25,105,2585,698,7847,4003.6296977102584,824.0801358454557
20:25,33,158,4823,179,2790,5175.752240984254,2183.1333448041532
20:26,77,100,5228,534,6227,5117.079882548465,1122.7130098021973
20:27,30,220,1788,525,5755,5884.80795444744,3215.726199521157
20:28,25,222,2661,409,4667,4651.746670201797,2595.175284946633
20:29,46,169,7567,506,5469,5137.599008126217,874.5188829140949
20:30,70,145,9184,611,6884,12326.539725040006,9956.13468167148
20:31,94,90,3006,36,398,2862.654810370638,1247.145177561751
20:32,70,90,5076,617,7138,6771.077853880146,1495.4670187366955
20:33,60,204,1940,41,854,2574.395146493941,1659.2011739053742
20:34,45,206,7644,565,6541,2494.7030727193346,2183.939562750153
20:35,81,243,3088,587,6549,3932.641218146073,2611.0385615758864
20:36,88,89,6921,811,8687,11676.241454181336,5762.078300645555
20:37,95,235,16270,348,3716,16538.79727013391,4275.7538127159205
20:38,78,230,17863,177,2709,3395.2105304344864,942.9807638557633
20:39,48,127,4884,471,5083,5732.93939618726,280.4469135085314
20:40,81,125,4270,690,7898,8488.110034026507,7029.591446683575
20:41,68,103,1974,952,10385,9496.490061225892,8928.159902662857
20:42,27,209,2804,898,9818,10305.533234342824,2590.426263998487
20:43,24,150,373,194,1965,1643.9175474589128,1257.9512193511075
20:44,67,195,4152,294,3673,5472.352848737135,973.1245770600526
20:45,29,119,2898,70,917,874.3192932323901,768.5376797005202
20:46,65,110,6019,820,8774,6723.970763178411,6713.703820003486
20:47,75,212,13333,822,8709,17644.051005357436,7376.474466105589
20:48,62,176,6953,529,5359,7468.481371288535,5180.895719414447
20:49,52,94,3796,950,9595,7190.326902432439,5843.710371254884
20:50,97,146,2755,634,6890,4346.829222727272,3174.980927490495
20:51,96,96,3078,221,3020,3102.377550854954,1334.712340712023
20:52,24,192,3568,287,3704,1349.6913025188524,673.3140066438064
20:53,72,119,1974,220,3171,2014.034336398976,860.6416450320215
20:54,50,80,2258,222,2607,2759.6340364912335,721.8236352595798
20:55,94,96,1645,309,3508,4532.581744089215,4062.5523769028205
20:56,49,112,2735,186,2224,2097.9495537490384,1113.3164209267175
20:57,28,107,1802,422,4920,5301.18472901906,2707.873125832857
20:58,80,150,9837,530,5557,10279.081435169359,9845.5131457377
20:59,100,159,5740,775,8286,2392.584633811239,1899.3926443599214
21:00,85,212,359,211,2996,3385.168159124595,690.8359583900678
21:01,46,136,1956,489,5383,6697.526500404197,4485.647547718676
21:02,49,195,8253,656,6960,4895.680763309521,670.198165280103
21:03,48,139,4177,52,826,1262.7764708645989,230.2794544454486
21:04,54,158,1718,333,4224,1451.1880531259158,468.2165518308819
21:05,82,237,10276,690,7624,5738.5141180442515,4769.115377649916
21:06,79,220,4938,308,3840,5543.989640567181,1252.7038794294433
21:07,31,204,3763,272,2903,2439.6144258001414,917.1026486637121
21:08,83,225,5412,558,6387,6049.944894574095,1437.453035322532
21:09,24,134,2036,859,9170,3075.2633038119993,2593.3586791867347
21:10,33,153,4644,816,8186,4871.572834727185,3670.8765820040344
21:11,80,209,15839,9,1071,3844.4458394507474,1777.8568125155166
21:12,70,144,9017,475,5065,8486.886784451886,748.8694153611857
21:13,37,135,354,570,5940,3900.0794842292676,3863.9932563760663
21:14,60,117,5873,70,1548,3535.1851398689646,135.8786928980061
21:15,100,181,16295,652,7370,13607.089125270704,4556.989644100886
21:16,34,108,557,816,8330,7116.11929646141,1775.2067587080128
21:17,20,155,2990,459,4882,2454.31584706679,1081.4332592642836
21:18,41,152,2158,517,5539,1002.5378489089832,656.2824341885674
21:19,72,121,7247,507,5195,8640.667483709258,1674.9142080377235
21:20,46,139,6293,897,9047,7916.914702334769,1323.5470175623727
21:21,58,112,3568,399,4192,3337.7795927441593,3303.2794875679706
21:22,21,205,2016,721,8112,1794.104447009206,1088.756162802488
21:23,31,188,5229,817,8413,5098.008743750166,3691.168055527825
21:24,48,155,5851,900,9116,10319.27712550417,3083.0211930532682
21:25,84,204,2506,114,1384,2162.7443989195676,1015.89632494756
21:26,36,148,4948,195,2094,2779.9512803081784,1578.8501328817056
21:27,98,117,9383,716,7322,10779.71492943123,5708.708259323965
21:28,63,103,2170,398,4399,5340.191074846029,3331.47942249687
21:29,70,179,11106,108,2080,9313.723123216461,3650.5415808282874
21:30,42,85,2133,326,4135,3624.713937863602,3165.5289151546326
21:31,47,143,5418,89,1192,5441.188910113857,2536.1640954578397
